Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00        2     0.00     0.00  expchan::~expchan()
  0.00      0.01     0.00        2     0.00     0.00  amplitude::setKParams(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >, std::vector<double, std::allocator<double> >)
  0.00      0.01     0.00        2     0.00     0.00  amplitude::getParamList()
  0.00      0.01     0.00        2     0.00     0.00  amplitude::getResMassesSteps()
  0.00      0.01     0.00        2     0.00     0.00  amplitude::getFittedParamList()
  0.00      0.01     0.00        2     0.00     0.00  amplitude::addPole(double, double, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)
  0.00      0.01     0.00        2     0.00     0.00  amplitude::getKSteps(int)
  0.00      0.01     0.00        2     0.00     0.00  void std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > >::_M_realloc_insert<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> >(__gnu_cxx::__normal_iterator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>*, std::vector<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>, std::allocator<Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1> > > >, Eigen::Matrix<std::complex<double>, -1, -1, 0, -1, -1>&&)
  0.00      0.01     0.00        2     0.00     0.00  void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&)
  0.00      0.01     0.00        2     0.00     0.00  std::__cxx11::to_string(int)
  0.00      0.01     0.00        2     0.00     0.00  void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int)
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetZeroCmd()
  0.00      0.01     0.00        1     0.00     0.03  filereader::getFitFlag()
  0.00      0.01     0.00        1     0.00     0.03  filereader::readFitReg(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetKmatList()
  0.00      0.01     0.00        1     0.00     0.03  filereader::getPlotFlag()
  0.00      0.01     0.00        1     0.00     0.09  filereader::loadExpData()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetActionCmd()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetChebyList()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetFitRegion()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetChi2CutOff()
  0.00      0.01     0.00        1     0.00     0.03  filereader::getChi2CutOff()
  0.00      0.01     0.00        1     0.00     0.53  filereader::getOutputCmds[abi:cxx11]()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetAddPoleList()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetAddWaveList()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetExpDataList()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetFitSequence()
  0.00      0.01     0.00        1     0.00     0.09  filereader::RewriteKmatList[abi:cxx11]()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetFitParamsCmd()
  0.00      0.01     0.00        1     0.00     0.20  filereader::RewriteChebyList[abi:cxx11]()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetRandomizeFlag()
  0.00      0.01     0.00        1     0.00     0.14  filereader::ConstructBareAmps()
  0.00      0.01     0.00        1     0.00     0.03  filereader::GetExclChi2Weight()
  0.00      0.01     0.00        1     0.00     0.03  filereader::GetInclChi2Weight()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetAddChannelList()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetExclChi2Weight()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetInclChi2Weight()
  0.00      0.01     0.00        1     0.00     0.03  filereader::readChi2CutOffCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.20  filereader::RewriteAddPoleList[abi:cxx11]()
  0.00      0.01     0.00        1     0.00     7.02  filereader::SetAllCommandLists()
  0.00      0.01     0.00        1     0.00     0.39  filereader::setExpInclCrossSec()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetInclCrossSecFlag()
  0.00      0.01     0.00        1     0.00     0.03  filereader::loadExpInclCrossSec()
  0.00      0.01     0.00        1     0.00     0.03  filereader::ReadExclChi2WeightCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.03  filereader::ReadInclChi2WeightCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.03  filereader::readExpInclCrossSecCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetGrid()
  0.00      0.01     0.00        1     0.00     0.39  filereader::SetSeed()
  0.00      0.01     0.00        1     0.00     0.00  filereader::readFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.03  filereader::readWave(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.46  filereader::setKmats()
  0.00      0.01     0.00        1     0.00     0.52  filereader::setPoles()
  0.00      0.01     0.00        1     0.00     0.56  filereader::setChebys()
  0.00      0.01     0.00        1     0.00     0.00  observable::getAmpNames[abi:cxx11]()
  0.00      0.01     0.00        1     0.00     0.00  observable::getStepSizes()
  0.00      0.01     0.00        1     0.00     0.00  observable::~observable()
  0.00      0.01     0.00        1     0.00     0.00  amplitude::calcIntegrals(std::vector<std::complex<double>, std::allocator<std::complex<double> > >, int, int)
  0.00      0.01     0.00        1     0.00     0.00  amplitude::getFittedSteps()
  0.00      0.01     0.00        1     0.00     0.00  amplitude::amplitude(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, double, double, std::vector<channel, std::allocator<channel> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.01     0.00        1     0.00     0.00  void std::vector<amplitude, std::allocator<amplitude> >::_M_realloc_insert<amplitude const&>(__gnu_cxx::__normal_iterator<amplitude*, std::vector<amplitude, std::allocator<amplitude> > >, amplitude const&)
  0.00      0.01     0.00        1     0.00     0.00  std::vector<amplitude, std::allocator<amplitude> >::vector(std::vector<amplitude, std::allocator<amplitude> > const&)
  0.00      0.01     0.00        1     0.00     0.00  void std::_Rb_tree<intKey, std::pair<intKey const, std::complex<double> >, std::_Select1st<std::pair<intKey const, std::complex<double> > >, std::less<intKey>, std::allocator<std::pair<intKey const, std::complex<double> > > >::_M_assign_unique<std::pair<intKey const, std::complex<double> > const*>(std::pair<intKey const, std::complex<double> > const*, std::pair<intKey const, std::complex<double> > const*)
  0.00      0.01     0.00        1     0.00     0.00  channel* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, channel*>(__gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, __gnu_cxx::__normal_iterator<channel const*, std::vector<channel, std::allocator<channel> > >, channel*)
  0.00      0.01     0.00        1     0.00     0.00  expchan* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*>(__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, __gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 100.00% of 0.01 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.01                 main [1]
                0.00    0.01       1/1           filereader::SetAllCommandLists() [6]
                0.00    0.00       1/1           filereader::setChebys() [8]
                0.00    0.00       1/1           filereader::getOutputCmds[abi:cxx11]() [9]
                0.00    0.00       1/1           filereader::setPoles() [11]
                0.00    0.00       1/1           filereader::setKmats() [13]
                0.00    0.00       1/1           filereader::SetExpDataList() [22]
                0.00    0.00       1/1           filereader::ConstructBareAmps() [35]
                0.00    0.00       3/3           filereader::getInclCrossSecFlag() [36]
                0.00    0.00       1/1           filereader::loadExpData() [40]
                0.00    0.00       1/1           filereader::loadExpInclCrossSec() [50]
                0.00    0.00       1/1           filereader::getChi2CutOff() [46]
                0.00    0.00       1/1           filereader::getPlotFlag() [45]
                0.00    0.00       1/1           filereader::getFitFlag() [43]
                0.00    0.00       1/1           filereader::GetExclChi2Weight() [47]
                0.00    0.00       1/1           filereader::GetInclChi2Weight() [48]
                0.00    0.00       1/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       9/10          std::_Function_handler<double (double), main::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) [152]
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [155]
                0.00    0.00       1/3           filereader::getObs() [164]
                0.00    0.00       1/8           std::vector<expchan, std::allocator<expchan> >::~vector() [154]
                0.00    0.00       1/1           observable::~observable() [190]
                0.00    0.00       1/2           observable::getFitParams() [174]
                0.00    0.00       1/1           observable::getStepSizes() [189]
                0.00    0.00       1/2           std::__cxx11::to_string(int) [185]
                0.00    0.00       1/10          amplitude::getChanNames[abi:cxx11]() [151]
                0.00    0.00       1/1103        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [75]
-----------------------------------------------
[2]    100.0    0.00    0.01     692+9733    <cycle 1 as a whole> [2]
                0.00    0.01    2884             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00     287+1897        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
                0.00    0.00    2184             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                0.00    0.00    2175             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                0.00    0.00    1115             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() <cycle 1> [74]
                0.00    0.00     400             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
                0.00    0.00     398             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() <cycle 1> [93]
                0.00    0.00     321             bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) <cycle 1> [94]
                0.00    0.00     278             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                0.00    0.00     111             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
